submitted_on,waterpoint_photo,latitude,longitude,functional_status,current_problem,other_current_problem,water_quality_problems_available,available_water_quality_issues,other_water_quality_issues,households_using_waterpoint,water_unavailable_seasonally,water_unavailable_period,service_provider_available,type_of_provider,waterpoint_committee_active
16/11/2022,https://api.mwater.co/v3/images/7aa673313e9c4ddc84f4e7f81be9d818,-14.2640497,35.0343822,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,100,No,NA,Yes,"Politician, Unofficial/ Bush Mechanic",No
16/11/2022,https://api.mwater.co/v3/images/54d1de4fa40a44bab801cf950faf24a6,-14.2582584,35.0337434,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,32,Yes,"11, 12",Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/0b32ad492bff4873acc1e07107021968,-14.2578354,35.0408321,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/348cda17f88a4c558afb828a97d6d592,-14.2625474,35.0372039,Not functional,"Low yield, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/b43937fac9e14d28ab0bc386fdb8a9e3,-14.2849812,35.0271668,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/768e0543d34d40678af5966ff5b66f22,-14.205149,34.8665232,Partially functional but in need of repair,"Broken parts, Worn out parts, Inadequate number of pipes",NA,Yes,Salinity or salty water,NA,25,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic",No
16/11/2022,https://api.mwater.co/v3/images/9749b7339d474bfda3cf0ed98bcc621b,-14.1853944,35.0007144,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,123,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/09501de6e5814b57ba8297b1ce6c153e,-14.36986597,34.81533215,Functional,NA,NA,No,NA,NA,56,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/6fa4fb90e16c44cd8fb9a57afda3594e,-14.1788662,34.9961524,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,46,No,NA,Yes,Area or Water Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/7167368a54ad4bf38c15e6ad0aa608f1,-14.3665913,34.8152053,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,150,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/30bb95aab80049a99dac022671b095ab,-14.1759798,34.9960356,Functional,NA,NA,No,NA,NA,27,No,NA,Yes,Institution,Yes 
16/11/2022,https://api.mwater.co/v3/images/d75751d85dde4e5a872e9ec03bb6b153,-14.36514678,34.8147355,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,68,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/906b4cba252143aa98e65468b78efe1e,-14.1085515,34.9010477,Not functional,"Low yield, Worn out parts, Structural problems - Civil works, apron, etc",NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,No
16/11/2022,https://api.mwater.co/v3/images/97bed7bb23ea4e7ab9f105fbe0adfc01,-14.1047885,34.8947602,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,390,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/23b30de153134794b5f962f2f75d1179,-14.3646302,34.8164921,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,300,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/bb5af38fbfbd4ec4968fe0bbd404bd8e,-14.1091488,34.8915186,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc, Other",Corrosion ,Yes,Salinity or salty water,NA,60,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/11/2022,https://api.mwater.co/v3/images/1c9743f7305a45a4bb23aa727e124776,-14.1052164,34.8936743,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,52,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/11/2022,https://api.mwater.co/v3/images/e47547c972fc49268fd9146f822a79b0,-14.36146556,34.8153263,Functional,NA,NA,No,NA,NA,48,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/5a3a402a095544e3a18a673172965f60,-14.1739333,34.9793874,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,32,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/73d9771d220c4279a9c8a1b0ced36374,-14.3622333,34.8159017,Not functional,"Broken parts, Low yield, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/974297198e7546c5b4dbcc5c06026bb4,-14.1711529,34.9782384,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/6c2bf8bdf630419a90749d7a2ede7dc9,-14.1711916,34.9781712,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,43,No,NA,Yes,Area or Water Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/0cb285a27a2749aaa048121ef4bfc7db,-14.36656776,34.82258693,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,38,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/6882a1a0fa3247e683c7fba288c0414b,-14.1976246,34.8803699,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/ad3431df70594febb2efe28155fcab97,-14.3646939,34.82514331,Functional,NA,NA,No,NA,NA,120,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/618da9ad157741589dca64ea29f223fa,-14.18159795,35.02833104,Partially functional but in need of repair,"Irregular supply, Broken parts, Worn out parts",NA,No,NA,NA,34,No,NA,Yes,Area or Water Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/aa918f4fb9e847b784032dca2b91eee8,-14.18299423,35.01725261,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,57,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/9807612c3d5347bcbe1694d05a41e7f0,-14.3722701,34.8155085,Functional,NA,NA,No,NA,NA,90,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/51e59fa087414230aee466bd827fe027,-14.37326232,34.81512739,Functional,NA,NA,No,NA,NA,42,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/41d9c6fe105b4f5bb10cab16cf83672e,-14.3775296,34.8120562,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,50,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/5a238014726e415e9bb44e25436be978,-14.18240367,34.99725576,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,27,No,NA,Yes,Area or Water Mechanic,Yes 
16/11/2022,https://api.mwater.co/v3/images/f865cd2a5c3f404589c968e0d18e1cd9,-14.1712443,34.865683,Functional,NA,NA,No,NA,NA,45,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/11/2022,https://api.mwater.co/v3/images/cc7833f011c442c6ba5ee9b7c1f2f168,-14.1393233,34.848533,Partially functional but in need of repair,"Worn out parts, Other",Corrosion ,No,NA,NA,90,No,NA,Yes,"Unofficial/ Bush Mechanic, Area or Water Mechanic",Yes 
16/11/2022,https://api.mwater.co/v3/images/4633be8f60b84182a8abad4ef9a4bb05,-14.15052657,34.82907233,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,2100,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee, Institution",Yes 
16/11/2022,https://api.mwater.co/v3/images/3324a0049b4b4aac9cf675b89e1b1459,-14.14787402,34.82252764,Functional,NA,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/306fb1ff468b4884b683f7d5016a9a04,-14.14706348,34.82393204,Partially functional but in need of repair,"Broken parts, Low yield",NA,No,NA,NA,60,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/d707c4f4921b437f8cd08fb4a166a1a7,-14.4823845,35.2649967,Functional,NA,NA,No,NA,NA,0,No,NA,Yes,Institution,Yes 
16/11/2022,https://api.mwater.co/v3/images/ad2978d437524353b7fae3c9fe3779cb,-14.5337696,35.209045,Functional,NA,NA,No,NA,NA,13,No,NA,Yes,Unofficial/ Bush Mechanic,No
16/11/2022,https://api.mwater.co/v3/images/f98c37aad0b7418a87d111d5d494a150,-14.4796832,35.2662383,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Institution,Yes 
16/11/2022,https://api.mwater.co/v3/images/50bd0734260348af96e3b96f4968cdaf,-14.4672693,35.2755861,Not functional,Low yield,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/4ce7532dc1f8434aaac349910f723132,-14.4931383,35.252095,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Institution,No
16/11/2022,https://api.mwater.co/v3/images/d1b5b0ca23274a85b3465bbedc36ee4c,-14.2615967,34.9066417,Not functional,"Worn out parts, Irregular supply, Broken parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/e4503a1c59e1438d86b04229cbe9a444,-14.2841767,34.9105967,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,5,No,NA,Yes,Owner / Private household,No
16/11/2022,https://api.mwater.co/v3/images/04b0d1b6bf6b42f189bbd97acfef0a70,-14.29417,34.9151017,Functional,NA,NA,No,NA,NA,68,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/d57b008b683a47e790f2febba1615dce,-14.2992333,34.89971,Partially functional but in need of repair,Worn out parts,NA,Yes,Salinity or salty water,NA,30,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/2181a4f5773d4c4ebb9d267821b2d032,-14.3172517,34.8946517,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,15,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/e99def806f5541258da902f6324eac18,-14.19649503,35.03323635,Functional,NA,NA,No,NA,NA,42,No,NA,Yes,"Community members, Water Point Committee",No
16/11/2022,https://api.mwater.co/v3/images/78e4eb3185b54faca9177ddbee1eee95,-14.19571299,35.03160266,Not functional,Other,Dried up,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,No
16/11/2022,https://api.mwater.co/v3/images/195c0e52925d436fa24b349af512dfe1,-14.1873833,35.0181133,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,30,No,NA,Yes,Water Point Committee,Yes 
16/11/2022,https://api.mwater.co/v3/images/ae85aad594f7456f8009c2bbf0a2dedd,-14.1856767,35.027445,Partially functional but in need of repair,"Irregular supply, Worn out parts, Low water flow - Low water pressure",NA,No,NA,NA,43,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/11/2022,https://api.mwater.co/v3/images/38cd595bd1e54a9da5ce51e43f480902,-14.1876433,35.01271,Not functional,Other,Dried up ,NA,NA,NA,NA,NA,NA,Yes,"Area or Water Mechanic, Water Point Committee",No
16/11/2022,https://api.mwater.co/v3/images/e328e2ab753140d1b884c456de56df7a,-14.1760577,34.9960143,Functional,NA,NA,No,NA,NA,9,No,NA,Yes,Institution,No
16/11/2022,https://api.mwater.co/v3/images/a7986b43f2824d10ba877b865359c823,-14.1854584,35.0006731,Functional,NA,NA,No,NA,NA,40,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic, Area or Water Mechanic",Yes 
17/11/2022,https://api.mwater.co/v3/images/66c517590d524de7973278e48262601f,-14.35865402,34.81412008,Functional,NA,NA,No,NA,NA,32,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/59b56f3cfe854fcbb67643e0f124ae2a,-14.3558482,34.8138865,Functional,NA,NA,Yes,Salinity or salty water,NA,96,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/8d9c7983b99f430ba1423f00aa91a2ef,-14.1968689,34.8813563,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,46,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/6218816409a64544bef53f3d41984d78,-14.2083,34.8814167,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,120,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/56004ac880014a94a7b42684e525aea2,-14.1906689,34.8796832,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,150,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/bb76129f5bcd4fc0947e765f294a077f,-14.1932817,34.884967,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/792ff02750f0425e81bc29e93a24bf47,-14.194665,34.8662283,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/bc072b676b254c2ab6f0a6ca3ed5078b,-14.2312717,34.8149967,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,60,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/0bed912c0da94bc883033d45c2507add,-14.02483077,34.84213131,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/2bc366612f6a4072aa8b0f9aa61196d6,-14.02549416,34.8425434,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,250,No,NA,Yes,"Unofficial/ Bush Mechanic, Institution, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/7449439c9b4b44cb99f1021d869bfa74,-14.02786261,34.84034797,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/db46c85dbdb14fe7ade963a4a66e220b,-14.3497333,34.83675,Functional,NA,NA,No,NA,NA,35,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/c211f6df37d3461f83b04677b96ee84c,-14.02956691,34.83711266,Functional,NA,NA,No,NA,NA,90,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/cc8448b99a1e4aebb896891ccc0486a5,-14.03364704,34.8303348,Not functional,"Structural problems - Civil works, apron, etc",NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/d80c1beef19943ebba68dc4aec949d01,-14.34727029,34.82823087,Functional,NA,NA,No,NA,NA,39,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/eec2ae3350764a92b927c81403b43024,-14.34766283,34.81486456,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,52,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/c185f34ea2314d94b4802f2b20496b6e,-14.3490015,34.8144049,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/9a95bbed48804f7f848ced336d029987,-14.34787737,34.81214863,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,32,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/e2a025ef9179428d921d5823a9216eec,-14.38132829,34.81499092,Functional,NA,NA,No,NA,NA,28,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/d3091b98d8f548e08a4561d60fb2aa27,-14.07309935,34.84868398,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Structural problems - Civil works, apron, etc, Low yield",NA,No,NA,NA,80,Yes,"11, 10, 09, 08",Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/fc437802340d4e21b384ce8a850365e3,-14.07427594,34.84796798,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,100,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/4b12d8e308634a9c841d52af1d844dce,-14.07526548,34.84977101,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/9d77a2a300454593a103f500bdbf94b4,-14.07487112,34.84866887,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/c214bb12f173451e9b2b82808b68a026,-14.1789333,34.996155,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,40,No,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/d174c8b8a8c44dbcb5414d6e53023b93,-14.1897633,35.0110167,Partially functional but in need of repair,"Worn out parts, Other",Water table has gone down ,Yes,Salinity or salty water,NA,36,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/f90835e2e2f64dc9b6a10ca907e4ba98,-14.269885,34.9219967,Functional,NA,NA,No,NA,NA,27,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/b3568a658af84be39288e617140c5dbc,-14.07051895,34.84567425,Functional,NA,NA,No,NA,NA,120,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/a335bcad8ce64b02a79ba32ad103716e,-14.06944611,34.84519189,Functional,NA,NA,No,NA,NA,100,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/d4eb6ce65bea46c6a2a0adde472bf1e0,-14.22443436,34.93449454,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,17,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/406223d1fd6f434fbc7a5f66dc242202,-14.0155797,34.8500603,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc, Broken parts",NA,No,NA,NA,300,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/2080c1d1c426454bbb01c7e045a6f0b8,-14.019158,34.8507754,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,300,No,NA,Yes,Area or Water Mechanic,Yes 
17/11/2022,https://api.mwater.co/v3/images/914c8420a6c24632bbb18c6df99d3be9,-14.0206669,34.8494752,Not functional,"Worn out parts, Broken parts, Structural problems - Civil works, apron, etc",NA,NA,NA,NA,NA,NA,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
17/11/2022,https://api.mwater.co/v3/images/125058dc2c4b4838bf6d9b7f62818753,-14.0215531,34.8478976,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/e48b5c47bbe1421bb0e98b5c2953cc60,-14.0229169,34.8462433,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Odor or Smell,NA,310,No,NA,Yes,Institution,Yes 
17/11/2022,https://api.mwater.co/v3/images/cfc22212e78144ac8779817bd3bdb761,-14.3073083,34.8826117,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,25,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/6245c924040f42c9b4a3a47662364b03,-14.3098283,34.8696933,Functional,NA,NA,No,NA,NA,75,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/ac4dd5f38f50421e9f73b195b0ba8766,-14.2286917,34.8836533,Not functional,"Broken parts, Worn out parts, Irregular supply",NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/11/2022,https://api.mwater.co/v3/images/a529bfc27fd94436b397393f144879f4,-14.231645,34.8830633,Functional,NA,NA,Yes,Salinity or salty water,NA,66,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/44a96b24065343b9b87a02ec155465b8,-14.2437133,34.8806283,Functional,NA,NA,No,NA,NA,55,No,NA,Yes,Water Point Committee,Yes 
17/11/2022,https://api.mwater.co/v3/images/ac99733446894b8cad60e2d66bd19d49,-14.4415275,35.3252283,Partially functional but in need of repair,Worn out parts,NA,Yes,Salinity or salty water,NA,45,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
